sector,year,sex,name,n,prop
Other,2012,F,שני,8,0.00518471
Other,2012,F,אביטל,7,0.00453662
Other,2012,F,אבלין,7,0.00453662
Other,2012,F,אוולינה,7,0.00453662
Other,2012,F,דניאלה,7,0.00453662
Other,2012,F,ולריה,7,0.00453662
Other,2012,F,יאנה,7,0.00453662
Other,2012,F,יוליה,7,0.00453662
Other,2012,F,ליקה,7,0.00453662
Other,2012,F,עלמה,7,0.00453662
Other,2012,F,קארינה,7,0.00453662
Other,2012,F,קמילה,7,0.00453662
Other,2012,F,קרין,7,0.00453662
Other,2012,F,שיראל,7,0.00453662
Other,2012,F,אדליה,6,0.00388853
Other,2012,F,איילה,6,0.00388853
Other,2012,F,אילנה,6,0.00388853
Other,2012,F,טליה,6,0.00388853
Other,2012,F,ליליאן,6,0.00388853
Other,2012,F,מאי,6,0.00388853
Other,2012,F,נויה,6,0.00388853
Other,2012,F,נטע,6,0.00388853
Other,2012,F,קארין,6,0.00388853
Other,2012,F,אבלינה,5,0.00324044
Other,2012,F,אגם,5,0.00324044
Other,2012,F,אוריה,5,0.00324044
Other,2012,F,אליענה,5,0.00324044
Other,2012,F,אלמה,5,0.00324044
Other,2012,F,אנאבל,5,0.00324044
Other,2012,F,בת אל,5,0.00324044
Other,2012,F,גבריאלה,5,0.00324044
Other,2012,F,ונסה,5,0.00324044
Other,2012,F,טלי,5,0.00324044
Other,2012,F,ליזה,5,0.00324044
Other,2012,F,לין,5,0.00324044
Other,2012,F,מרי,5,0.00324044
Other,2012,F,מרים,5,0.00324044
Other,2012,F,נגה,5,0.00324044
Other,2012,F,סיון,5,0.00324044
Other,2012,F,קטרין,5,0.00324044
Other,2012,F,ריטה,5,0.00324044
Other,2012,M,דניאל,162,0.0929432
Other,2012,M,אדם,88,0.05048766
Other,2012,M,דוד,77,0.04417671
Other,2012,M,מיכאל,64,0.0367183
Other,2012,M,מקסים,54,0.03098107
Other,2012,M,איתן,46,0.02639128
Other,2012,M,שון,46,0.02639128
Other,2012,M,יונתן,39,0.02237522
Other,2012,M,אריאל,34,0.0195066
Other,2012,M,אלכסנדר,33,0.01893287
Other,2012,M,מרק,33,0.01893287
Other,2012,M,ליאור,29,0.01663798
Other,2012,M,איתי,28,0.01606426
Other,2012,M,גבריאל,27,0.01549053
Other,2012,M,ניקיטה,27,0.01549053
Other,2012,M,נתנאל,27,0.01549053
Other,2012,M,עידן,25,0.01434309
Other,2012,M,בן,23,0.01319564
Other,2012,M,אלון,21,0.01204819
Other,2012,M,יאן,21,0.01204819
Other,2012,M,ליאם,21,0.01204819
Other,2012,M,מוחמד,21,0.01204819
Other,2012,M,רון,21,0.01204819
Other,2012,M,תומר,21,0.01204819
Other,2012,M,אמיר,19,0.01090075
Other,2012,M,לאון,19,0.01090075
Other,2012,M,איליה,18,0.01032702
Other,2012,M,אילן,18,0.01032702
Other,2012,M,טום,18,0.01032702
Other,2012,M,יוסף,17,0.0097533
Other,2012,M,עילאי,17,0.0097533
Other,2012,M,בנימין,16,0.00917958
Other,2012,M,יעקב,16,0.00917958
Other,2012,M,שי,16,0.00917958
Other,2012,M,אריק,15,0.00860585
Other,2012,M,יהונתן,15,0.00860585
Other,2012,M,דניס,14,0.00803213
Other,2012,M,מייקל,14,0.00803213
Other,2012,M,נועם,14,0.00803213
Other,2012,M,דן,13,0.00745841
Other,2012,M,תמיר,13,0.00745841
Other,2012,M,ארטיום,12,0.00688468
Other,2012,M,סטיבן,12,0.00688468
Other,2012,M,רפאל,12,0.00688468
Other,2012,M,ארתור,11,0.00631096
Other,2012,M,גיא,11,0.00631096
Other,2012,M,מקס,11,0.00631096
Other,2012,M,אביב,10,0.00573723
Other,2012,M,אייל,10,0.00573723
Other,2012,M,טל,10,0.00573723
Other,2012,M,ליאון,10,0.00573723
Other,2012,M,מירון,10,0.00573723
Other,2012,M,תום,10,0.00573723
Other,2012,M,אחמד,9,0.00516351
Other,2012,M,איליי,9,0.00516351
Other,2012,M,לב,9,0.00516351
Other,2012,M,עומרי,9,0.00516351
Other,2012,M,רומן,9,0.00516351
Other,2012,M,אור,8,0.00458979
Other,2012,M,אמיל,8,0.00458979
Other,2012,M,טימור,8,0.00458979
Other,2012,M,מאור,8,0.00458979
Other,2012,M,ניק,8,0.00458979
Other,2012,M,עמית,8,0.00458979
Other,2012,M,רוי,8,0.00458979
Other,2012,M,אדיר,7,0.00401606
Other,2012,M,אליהו,7,0.00401606
Other,2012,M,אלירן,7,0.00401606
Other,2012,M,דומיניק,7,0.00401606
Other,2012,M,יואב,7,0.00401606
Other,2012,M,מייק,7,0.00401606
Other,2012,M,ניר,7,0.00401606
Other,2012,M,נתן,7,0.00401606
Other,2012,M,קאי,7,0.00401606
Other,2012,M,ראול,7,0.00401606
Other,2012,M,רוברט,7,0.00401606
Other,2012,M,אדוארד,6,0.00344234
Other,2012,M,אושר,6,0.00344234
Other,2012,M,אלדר,6,0.00344234
Other,2012,M,אלן,6,0.00344234
Other,2012,M,דיויד,6,0.00344234
Other,2012,M,יובל,6,0.00344234
Other,2012,M,לירון,6,0.00344234
Other,2012,M,לירן,6,0.00344234
Other,2012,M,עמנואל,6,0.00344234
Other,2012,M,רונן,6,0.00344234
Other,2012,M,תימור,6,0.00344234
Other,2012,M,אביאל,5,0.00286862
Other,2012,M,אדריאן,5,0.00286862
Other,2012,M,אופיר,5,0.00286862
Other,2012,M,אוראל,5,0.00286862
Other,2012,M,איוון,5,0.00286862
Other,2012,M,אלכס,5,0.00286862
Other,2012,M,אסף,5,0.00286862
Other,2012,M,גלב,5,0.00286862
Other,2012,M,דין,5,0.00286862
Other,2012,M,ולדיסלב,5,0.00286862
Other,2012,M,יורי,5,0.00286862
Other,2012,M,ינאי,5,0.00286862
Other,2012,M,יניב,5,0.00286862
Other,2012,M,כריסטיאן,5,0.00286862
Other,2012,M,לירוי,5,0.00286862
Other,2012,M,מרטין,5,0.00286862
Other,2012,M,מתן,5,0.00286862
Other,2012,M,סמואל,5,0.00286862
Other,2012,M,עומר,5,0.00286862
Other,2012,M,עילי,5,0.00286862
Other,2012,M,עלי,5,0.00286862
Other,2012,M,פיליפ,5,0.00286862
Other,2013,F,מאיה,88,0.05605096
Other,2013,F,אמילי,79,0.05031847
Other,2013,F,סופיה,66,0.04203822
Other,2013,F,אדל,64,0.04076433
Other,2013,F,מישל,58,0.03694268
Other,2013,F,ניקול,55,0.03503185
Other,2013,F,אווה,54,0.0343949
Other,2013,F,ליאל,37,0.02356688
Other,2013,F,אליס,34,0.02165605
Other,2013,F,אליסה,32,0.02038217
Other,2013,F,מריה,31,0.01974522
Other,2013,F,ליה,29,0.01847134
Other,2013,F,אלין,27,0.01719745
Other,2013,F,מילנה,27,0.01719745
Other,2013,F,אמה,26,0.01656051
Other,2013,F,עדן,26,0.01656051
Other,2013,F,אמיליה,23,0.01464968
Other,2013,F,ויקטוריה,23,0.01464968
Other,2013,F,דיאנה,22,0.01401274
Other,2013,F,ניקה,21,0.0133758
Other,2013,F,אנה,19,0.01210191
Other,2013,F,ליאן,19,0.01210191
Other,2013,F,אנסטסיה,18,0.01146497
Other,2013,F,יסמין,18,0.01146497
Other,2013,F,דניאלה,17,0.01082803
Other,2013,F,אלינה,16,0.01019108
Other,2013,F,דנה,16,0.01019108
Other,2013,F,אלכסנדרה,15,0.00955414
Other,2013,F,דריה,15,0.00955414
Other,2013,F,שרה,15,0.00955414
Other,2013,F,אביגיל,14,0.0089172
Other,2013,F,מיכל,14,0.0089172
Other,2013,F,נועה,14,0.0089172
Other,2013,F,אוולין,13,0.00828025
Other,2013,F,אליזבט,13,0.00828025
Other,2013,F,נויה,13,0.00828025
Other,2013,F,קירה,13,0.00828025
Other,2013,F,שלי,13,0.00828025
Other,2013,F,לאה,12,0.00764331
Other,2013,F,נטלי,12,0.00764331
Other,2013,F,רומי,12,0.00764331
Other,2013,F,דניאל,11,0.00700637
Other,2013,F,לינוי,11,0.00700637
Other,2013,F,עמליה,11,0.00700637
Other,2013,F,אביטל,10,0.00636943
Other,2013,F,ורוניקה,10,0.00636943
Other,2013,F,מרים,10,0.00636943
Other,2013,F,נעמי,10,0.00636943
Other,2013,F,עלמה,10,0.00636943
Other,2013,F,קטרין,10,0.00636943
Other,2013,F,קמילה,10,0.00636943
Other,2013,F,אבלין,9,0.00573248
Other,2013,F,אגם,9,0.00573248
Other,2013,F,אנאל,9,0.00573248
Other,2013,F,ארינה,9,0.00573248
Other,2013,F,רות,9,0.00573248
Other,2013,F,שני,9,0.00573248
Other,2013,F,אלה,8,0.00509554
Other,2013,F,אליסיה,8,0.00509554
Other,2013,F,גאיה,8,0.00509554
Other,2013,F,יעל,8,0.00509554
Other,2013,F,סופי,8,0.00509554
Other,2013,F,סנדרה,8,0.00509554
Other,2013,F,קרינה,8,0.00509554
Other,2013,F,שיראל,8,0.00509554
Other,2013,F,אוליביה,7,0.0044586
Other,2013,F,אילנה,7,0.0044586
Other,2013,F,אליאנה,7,0.0044586
Other,2013,F,אליה,7,0.0044586
Other,2013,F,הילה,7,0.0044586
Other,2013,F,לין,7,0.0044586
Other,2013,F,מילה,7,0.0044586
Other,2013,F,מיקה,7,0.0044586
Other,2013,F,מעיין,7,0.0044586
Other,2013,F,נטע,7,0.0044586
Other,2013,F,אלינור,6,0.00382166
Other,2013,F,זואי,6,0.00382166
Other,2013,F,יאנה,6,0.00382166
Other,2013,F,ליזה,6,0.00382166
Other,2013,F,מרגריטה,6,0.00382166
Other,2013,F,עדי,6,0.00382166
Other,2013,F,פולינה,6,0.00382166
Other,2013,F,פריאל,6,0.00382166
Other,2013,F,קרולינה,6,0.00382166
Other,2013,F,רוני,6,0.00382166
Other,2013,F,שי-לי,6,0.00382166
Other,2013,F,אבלינה,5,0.00318471
Other,2013,F,אוולינה,5,0.00318471
Other,2013,F,איה,5,0.00318471
Other,2013,F,איימי,5,0.00318471
Other,2013,F,אליזבטה,5,0.00318471
Other,2013,F,אליענה,5,0.00318471
Other,2013,F,אריאנה,5,0.00318471
Other,2013,F,אריקה,5,0.00318471
Other,2013,F,טאיסיה,5,0.00318471
Other,2013,F,לורן,5,0.00318471
Other,2013,F,ליאנה,5,0.00318471
Other,2013,F,מיראל,5,0.00318471
Other,2013,F,מלאני,5,0.00318471
Other,2013,F,נינה,5,0.00318471
Other,2013,F,סיון,5,0.00318471
Other,2013,F,סילין,5,0.00318471
Other,2013,M,דניאל,155,0.08944028
Other,2013,M,דוד,82,0.04731679
Other,2013,M,אדם,72,0.04154645
Other,2013,M,מיכאל,71,0.04096942
Other,2013,M,איתן,66,0.03808425
Other,2013,M,מקסים,49,0.02827467
Other,2013,M,ניקיטה,40,0.02308136
Other,2013,M,רון,40,0.02308136
Other,2013,M,נתנאל,37,0.02135026
Other,2013,M,לאון,35,0.02019619
Other,2013,M,אריאל,34,0.01961916
Other,2013,M,שון,33,0.01904212
Other,2013,M,מרק,32,0.01846509
Other,2013,M,ליאור,30,0.01731102
Other,2013,M,ליאם,30,0.01731102
Other,2013,M,יאן,27,0.01557992
Other,2013,M,יונתן,27,0.01557992
Other,2013,M,איתי,26,0.01500289
Other,2013,M,גבריאל,24,0.01384882
Other,2013,M,עילאי,24,0.01384882
Other,2013,M,נועם,23,0.01327178
Other,2013,M,אלכסנדר,22,0.01269475
Other,2013,M,נתן,20,0.01154068
Other,2013,M,עידן,20,0.01154068
Other,2013,M,מוחמד,19,0.01096365
Other,2013,M,אמיר,18,0.01038661
Other,2013,M,אריק,18,0.01038661
Other,2013,M,בן,18,0.01038661
Other,2013,M,דן,18,0.01038661
Other,2013,M,יהונתן,18,0.01038661
Other,2013,M,ארטיום,17,0.00980958
Other,2013,M,רפאל,17,0.00980958
Other,2013,M,דניס,16,0.00923254
Other,2013,M,טל,15,0.00865551
Other,2013,M,אביאל,14,0.00807848
Other,2013,M,אלון,14,0.00807848
Other,2013,M,יוסף,14,0.00807848
Other,2013,M,דומיניק,13,0.00750144
Other,2013,M,תום,13,0.00750144
Other,2013,M,תומר,13,0.00750144
Other,2013,M,איליה,12,0.00692441
Other,2013,M,אילן,12,0.00692441
Other,2013,M,מרטין,12,0.00692441
Other,2013,M,קיריל,12,0.00692441
Other,2013,M,שי,12,0.00692441
Other,2013,M,איליי,11,0.00634737
Other,2013,M,טום,11,0.00634737
Other,2013,M,לב,11,0.00634737
Other,2013,M,ליאון,11,0.00634737
Other,2013,M,עומר,11,0.00634737
Other,2013,M,גיא,10,0.00577034
Other,2013,M,דיויד,10,0.00577034
Other,2013,M,מירון,10,0.00577034
Other,2013,M,תמיר,10,0.00577034
Other,2013,M,אחמד,9,0.00519331
Other,2013,M,אלן,9,0.00519331
Other,2013,M,טימור,9,0.00519331
Other,2013,M,יניב,9,0.00519331
Other,2013,M,יעקב,9,0.00519331
Other,2013,M,אורי,8,0.00461627
Other,2013,M,ינאי,8,0.00461627
Other,2013,M,מקס,8,0.00461627
Other,2013,M,מתן,8,0.00461627
Other,2013,M,עילי,8,0.00461627
Other,2013,M,אביב,7,0.00403924
Other,2013,M,אדריאן,7,0.00403924
Other,2013,M,ארז,7,0.00403924
Other,2013,M,בנימין,7,0.00403924
Other,2013,M,יאיר,7,0.00403924
Other,2013,M,לירוי,7,0.00403924
Other,2013,M,סטיבן,7,0.00403924
Other,2013,M,אוליבר,6,0.0034622
Other,2013,M,אוריאל,6,0.0034622
Other,2013,M,אלירן,6,0.0034622
Other,2013,M,ארי,6,0.0034622
Other,2013,M,ארתור,6,0.0034622
Other,2013,M,טומי,6,0.0034622
Other,2013,M,ליאו,6,0.0034622
Other,2013,M,מאור,6,0.0034622
Other,2013,M,מקסימיליאן,6,0.0034622
Other,2013,M,רוני,6,0.0034622
Other,2013,M,אור,5,0.00288517
Other,2013,M,אוראל,5,0.00288517
Other,2013,M,איתמר,5,0.00288517
Other,2013,M,אליאור,5,0.00288517
Other,2013,M,אליה,5,0.00288517
Other,2013,M,אמיל,5,0.00288517
Other,2013,M,אנדריי,5,0.00288517
Other,2013,M,בנג'מין,5,0.00288517
Other,2013,M,גל,5,0.00288517
Other,2013,M,דילן,5,0.00288517
Other,2013,M,דמיטרי,5,0.00288517
Other,2013,M,זוהר,5,0.00288517
Other,2013,M,טימופיי,5,0.00288517
Other,2013,M,יובל,5,0.00288517
Other,2013,M,ירוסלב,5,0.00288517
Other,2013,M,ליאל,5,0.00288517
Other,2013,M,סטפן,5,0.00288517
Other,2013,M,סרגיי,5,0.00288517
Other,2013,M,עבד,5,0.00288517
Other,2013,M,עידו,5,0.00288517
Other,2013,M,עמנואל,5,0.00288517
Other,2013,M,רועי,5,0.00288517
Other,2014,F,מאיה,93,0.05314286
Other,2014,F,אמילי,86,0.04914286
Other,2014,F,סופיה,85,0.04857143
Other,2014,F,ניקול,59,0.03371429
Other,2014,F,אדל,49,0.028
Other,2014,F,אווה,48,0.02742857
Other,2014,F,אליסה,47,0.02685714
Other,2014,F,מישל,44,0.02514286
Other,2014,F,אליזבט,35,0.02
Other,2014,F,אלין,33,0.01885714
Other,2014,F,ליה,33,0.01885714
Other,2014,F,דיאנה,29,0.01657143
Other,2014,F,ליאן,29,0.01657143
Other,2014,F,עדן,29,0.01657143
Other,2014,F,אמה,26,0.01485714
Other,2014,F,יסמין,25,0.01428571
Other,2014,F,ליאל,24,0.01371429
Other,2014,F,מריה,24,0.01371429
Other,2014,F,אליס,23,0.01314286
Other,2014,F,נועה,23,0.01314286
Other,2014,F,אנה,22,0.01257143
Other,2014,F,דניאלה,21,0.012
Other,2014,F,דריה,21,0.012
Other,2014,F,ויקטוריה,21,0.012
Other,2014,F,מילנה,18,0.01028571
Other,2014,F,אלכסנדרה,17,0.00971429
Other,2014,F,מיכל,17,0.00971429
Other,2014,F,נטלי,17,0.00971429
Other,2014,F,מרים,16,0.00914286
Other,2014,F,ניקה,16,0.00914286
Other,2014,F,אלינה,15,0.00857143
Other,2014,F,אמיליה,15,0.00857143
Other,2014,F,אנסטסיה,15,0.00857143
Other,2014,F,שרה,15,0.00857143
Other,2014,F,דניאל,14,0.008
Other,2014,F,ורוניקה,14,0.008
Other,2014,F,רומי,14,0.008
Other,2014,F,ולריה,13,0.00742857
Other,2014,F,נעמי,13,0.00742857
Other,2014,F,קירה,13,0.00742857
Other,2014,F,אביגיל,12,0.00685714
Other,2014,F,אדלינה,12,0.00685714
Other,2014,F,אוליביה,12,0.00685714
Other,2014,F,אלה,12,0.00685714
Other,2014,F,אסתר,12,0.00685714
Other,2014,F,טלי,12,0.00685714
Other,2014,F,לאה,12,0.00685714
Other,2014,F,אליאן,11,0.00628571
Other,2014,F,גאיה,11,0.00628571
Other,2014,F,דנה,11,0.00628571
Other,2014,F,נויה,11,0.00628571
Other,2014,F,שלי,11,0.00628571
Other,2014,F,אוולין,10,0.00571429
Other,2014,F,אריקה,10,0.00571429
Other,2014,F,יעל,10,0.00571429
Other,2014,F,מעיין,10,0.00571429
Other,2014,F,סופי,9,0.00514286
Other,2014,F,עמליה,9,0.00514286
Other,2014,F,אילנה,8,0.00457143
Other,2014,F,אלמה,8,0.00457143
Other,2014,F,טליה,8,0.00457143
Other,2014,F,לין,8,0.00457143
Other,2014,F,לינוי,8,0.00457143
Other,2014,F,קארין,8,0.00457143
Other,2014,F,קטרין,8,0.00457143
Other,2014,F,אביטל,7,0.004
Other,2014,F,אבלין,7,0.004
Other,2014,F,אנאבל,7,0.004
Other,2014,F,ארינה,7,0.004
Other,2014,F,גבריאלה,7,0.004
Other,2014,F,הלן,7,0.004
Other,2014,F,זלטה,7,0.004
Other,2014,F,יאנה,7,0.004
Other,2014,F,לורן,7,0.004
Other,2014,F,מאי,7,0.004
Other,2014,F,מוניקה,7,0.004
Other,2014,F,מילאנה,7,0.004
Other,2014,F,נטע,7,0.004
Other,2014,F,סנדרה,7,0.004
Other,2014,F,עלמה,7,0.004
Other,2014,F,קמילה,7,0.004
Other,2014,F,שי-לי,7,0.004
Other,2014,F,שני,7,0.004
Other,2014,F,תמר,7,0.004
Other,2014,F,אליסיה,6,0.00342857
Other,2014,F,אריאל,6,0.00342857
Other,2014,F,אריאנה,6,0.00342857
Other,2014,F,זואי,6,0.00342857
Other,2014,F,טאיסיה,6,0.00342857
Other,2014,F,ליאנה,6,0.00342857
Other,2014,F,לילי,6,0.00342857
Other,2014,F,מיראל,6,0.00342857
Other,2014,F,מירה,6,0.00342857
Other,2014,F,מליסה,6,0.00342857
Other,2014,F,נינה,6,0.00342857
Other,2014,F,סוניה,6,0.00342857
Other,2014,F,שיר,6,0.00342857
Other,2014,F,אגם,5,0.00285714
Other,2014,F,איזבל,5,0.00285714
Other,2014,F,אליאנה,5,0.00285714
Other,2014,F,אליענה,5,0.00285714
Other,2014,F,אנאל,5,0.00285714
Other,2014,F,ארין,5,0.00285714
Other,2014,F,ג'נא,5,0.00285714
Other,2014,F,ויולטה,5,0.00285714
Other,2014,F,יולי,5,0.00285714
Other,2014,F,יקטרינה,5,0.00285714
Other,2014,F,ליבי,5,0.00285714
Other,2014,F,ליזה,5,0.00285714
Other,2014,F,לינה,5,0.00285714
Other,2014,F,ליקה,5,0.00285714
Other,2014,F,סילין,5,0.00285714
Other,2014,F,פולינה,5,0.00285714
Other,2014,F,קארינה,5,0.00285714
Other,2014,F,קרין,5,0.00285714
Other,2014,F,רוני,5,0.00285714
Other,2014,F,ריאנה,5,0.00285714
Other,2014,F,שי,5,0.00285714
Other,2014,F,שיראל,5,0.00285714
Other,2014,F,תהל,5,0.00285714
Other,2014,M,דניאל,206,0.11016043
Other,2014,M,אדם,119,0.06363636
Other,2014,M,דוד,81,0.04331551
Other,2014,M,איתן,74,0.03957219
Other,2014,M,מיכאל,64,0.0342246
Other,2014,M,אריאל,47,0.02513369
Other,2014,M,מקסים,47,0.02513369
Other,2014,M,ליאם,41,0.02192513
Other,2014,M,יונתן,40,0.02139037
Other,2014,M,מרק,40,0.02139037
Other,2014,M,שון,38,0.02032086
Other,2014,M,איתי,36,0.01925134
Other,2014,M,נתנאל,36,0.01925134
Other,2014,M,גבריאל,35,0.01871658
Other,2014,M,אלכסנדר,34,0.01818182
Other,2014,M,ליאור,31,0.01657754
Other,2014,M,לאון,30,0.01604278
Other,2014,M,מוחמד,29,0.01550802
Other,2014,M,ניקיטה,27,0.0144385
Other,2014,M,נועם,26,0.01390374
Other,2014,M,עילאי,26,0.01390374
Other,2014,M,בן,22,0.01176471
Other,2014,M,אביאל,20,0.01069519
Other,2014,M,עידן,20,0.01069519
Other,2014,M,רון,20,0.01069519
Other,2014,M,אריק,19,0.01016043
Other,2014,M,יוסף,18,0.00962567
Other,2014,M,איליה,17,0.00909091
Other,2014,M,יאן,17,0.00909091
Other,2014,M,רפאל,17,0.00909091
Other,2014,M,אמיר,14,0.00748663
Other,2014,M,טום,14,0.00748663
Other,2014,M,איליי,13,0.00695187
Other,2014,M,אילן,13,0.00695187
Other,2014,M,עומר,13,0.00695187
Other,2014,M,ארטיום,12,0.00641711
Other,2014,M,גיא,12,0.00641711
Other,2014,M,דניס,12,0.00641711
Other,2014,M,לב,12,0.00641711
Other,2014,M,שי,12,0.00641711
Other,2014,M,דומיניק,11,0.00588235
Other,2014,M,יהונתן,11,0.00588235
Other,2014,M,מרטין,11,0.00588235
Other,2014,M,קאי,11,0.00588235
Other,2014,M,תומר,11,0.00588235
Other,2014,M,אורי,10,0.00534759
Other,2014,M,אלון,10,0.00534759
Other,2014,M,ארתור,10,0.00534759
Other,2014,M,דילן,10,0.00534759
Other,2014,M,טימור,10,0.00534759
Other,2014,M,מייקל,10,0.00534759
Other,2014,M,תום,10,0.00534759
Other,2014,M,אמיל,9,0.00481283
Other,2014,M,יעקב,9,0.00481283
Other,2014,M,מקס,9,0.00481283
Other,2014,M,נתן,9,0.00481283
Other,2014,M,עמית,9,0.00481283
Other,2014,M,אדריאן,8,0.00427807
Other,2014,M,בנימין,8,0.00427807
Other,2014,M,ולדיסלב,8,0.00427807
Other,2014,M,מירון,8,0.00427807
Other,2014,M,מתן,8,0.00427807
Other,2014,M,סטפן,8,0.00427807
Other,2014,M,סיימון,8,0.00427807
Other,2014,M,רוני,8,0.00427807
Other,2014,M,אושר,7,0.00374332
Other,2014,M,ג'וד,7,0.00374332
Other,2014,M,טים,7,0.00374332
Other,2014,M,טל,7,0.00374332
Other,2014,M,ליאו,7,0.00374332
Other,2014,M,מטביי,7,0.00374332
Other,2014,M,עילי,7,0.00374332
Other,2014,M,תמיר,7,0.00374332
Other,2014,M,אברהם,6,0.00320856
Other,2014,M,אדוארד,6,0.00320856
Other,2014,M,אדיר,6,0.00320856
Other,2014,M,אוראל,6,0.00320856
Other,2014,M,אחמד,6,0.00320856
Other,2014,M,אייל,6,0.00320856
Other,2014,M,דמיטרי,6,0.00320856
Other,2014,M,דן,6,0.00320856
Other,2014,M,יובל,6,0.00320856
Other,2014,M,ניק,6,0.00320856
Other,2014,M,סטיבן,6,0.00320856
Other,2014,M,עומרי,6,0.00320856
Other,2014,M,קיריל,6,0.00320856
Other,2014,M,רומן,6,0.00320856
Other,2014,M,רועי,6,0.00320856
Other,2014,M,ריאן,6,0.00320856
Other,2014,M,אביב,5,0.0026738
Other,2014,M,אור,5,0.0026738
Other,2014,M,אלי,5,0.0026738
Other,2014,M,אלן,5,0.0026738
Other,2014,M,אריה,5,0.0026738
Other,2014,M,ולדימיר,5,0.0026738
Other,2014,M,יואב,5,0.0026738
Other,2014,M,ינאי,5,0.0026738
Other,2014,M,לוקאס,5,0.0026738
Other,2014,M,ליאונל,5,0.0026738
Other,2014,M,ניר,5,0.0026738
Other,2014,M,סטיב,5,0.0026738
Other,2014,M,סמואל,5,0.0026738
Other,2014,M,עדי,5,0.0026738
Other,2014,M,עידו,5,0.0026738
Other,2014,M,שמואל,5,0.0026738
Other,2015,F,מאיה,110,0.06421483
Other,2015,F,אמילי,87,0.05078809
Other,2015,F,סופיה,82,0.04786924
Other,2015,F,אדל,55,0.03210741
Other,2015,F,אווה,51,0.02977233
Other,2015,F,ניקול,45,0.0262697
Other,2015,F,מישל,41,0.02393462
Other,2015,F,אליסה,40,0.02335085
Other,2015,F,ליה,34,0.01984822
Other,2015,F,אלין,31,0.01809691
Other,2015,F,אמה,31,0.01809691
Other,2015,F,ליאל,29,0.01692936
Other,2015,F,נועה,28,0.01634559
Other,2015,F,אליזבט,27,0.01576182
Other,2015,F,מילנה,27,0.01576182
Other,2015,F,אמיליה,24,0.01401051
Other,2015,F,עדן,24,0.01401051
Other,2015,F,אלכסנדרה,22,0.01284297
Other,2015,F,אנה,22,0.01284297
Other,2015,F,דניאלה,21,0.01225919
Other,2015,F,יסמין,21,0.01225919
Other,2015,F,ליאן,21,0.01225919
Other,2015,F,מריה,21,0.01225919
Other,2015,F,נעמי,20,0.01167542
Other,2015,F,רומי,19,0.01109165
Other,2015,F,דריה,18,0.01050788
Other,2015,F,ויקטוריה,18,0.01050788
Other,2015,F,סופי,18,0.01050788
Other,2015,F,אליס,17,0.00992411
Other,2015,F,קירה,16,0.00934034
Other,2015,F,ארינה,15,0.00875657
Other,2015,F,דיאנה,15,0.00875657
Other,2015,F,ורוניקה,15,0.00875657
Other,2015,F,ליאנה,15,0.00875657
Other,2015,F,מרים,15,0.00875657
Other,2015,F,אנסטסיה,14,0.0081728
Other,2015,F,יעל,14,0.0081728
Other,2015,F,אליאנה,13,0.00758903
Other,2015,F,טליה,13,0.00758903
Other,2015,F,ניקה,13,0.00758903
Other,2015,F,אוולין,12,0.00700525
Other,2015,F,אוליביה,12,0.00700525
Other,2015,F,גאיה,12,0.00700525
Other,2015,F,דנה,12,0.00700525
Other,2015,F,מעיין,12,0.00700525
Other,2015,F,שלי,12,0.00700525
Other,2015,F,אלינה,11,0.00642148
Other,2015,F,לאה,11,0.00642148
Other,2015,F,לורן,11,0.00642148
Other,2015,F,מיכל,11,0.00642148
Other,2015,F,מילה,11,0.00642148
Other,2015,F,סטפני,11,0.00642148
Other,2015,F,אביגיל,10,0.00583771
Other,2015,F,אלה,10,0.00583771
Other,2015,F,אלמה,10,0.00583771
Other,2015,F,לינוי,10,0.00583771
Other,2015,F,עלמה,10,0.00583771
Other,2015,F,דניאל,9,0.00525394
Other,2015,F,ולריה,9,0.00525394
Other,2015,F,זואי,9,0.00525394
Other,2015,F,ליזה,9,0.00525394
Other,2015,F,רוני,9,0.00525394
Other,2015,F,אדליה,8,0.00467017
Other,2015,F,אוולינה,8,0.00467017
Other,2015,F,איזבל,8,0.00467017
Other,2015,F,אריאל,8,0.00467017
Other,2015,F,חנה,8,0.00467017
Other,2015,F,ליליאן,8,0.00467017
Other,2015,F,נור,8,0.00467017
Other,2015,F,עמליה,8,0.00467017
Other,2015,F,קים,8,0.00467017
Other,2015,F,קמילה,8,0.00467017
Other,2015,F,קרולינה,8,0.00467017
Other,2015,F,אליאן,7,0.0040864
Other,2015,F,אנאל,7,0.0040864
Other,2015,F,אריאנה,7,0.0040864
Other,2015,F,ליליה,7,0.0040864
Other,2015,F,לינה,7,0.0040864
Other,2015,F,מרגריטה,7,0.0040864
Other,2015,F,אבלין,6,0.00350263
Other,2015,F,איה,6,0.00350263
Other,2015,F,אילנה,6,0.00350263
Other,2015,F,אלינור,6,0.00350263
Other,2015,F,אליענה,6,0.00350263
Other,2015,F,אמליה,6,0.00350263
Other,2015,F,אסתר,6,0.00350263
Other,2015,F,ונסה,6,0.00350263
Other,2015,F,יאנה,6,0.00350263
Other,2015,F,ליבי,6,0.00350263
Other,2015,F,מלאני,6,0.00350263
Other,2015,F,מליסה,6,0.00350263
Other,2015,F,מריאנה,6,0.00350263
Other,2015,F,נטלי,6,0.00350263
Other,2015,F,פולינה,6,0.00350263
Other,2015,F,קארין,6,0.00350263
Other,2015,F,קריסטינה,6,0.00350263
